country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","11-02-2026 10:00:00",29.610750,74.283608,NO2,NA,NA,NA
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","11-02-2026 10:00:00",29.610750,74.283608,NH3,1,3,1
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","11-02-2026 10:00:00",29.610750,74.283608,OZONE,4,73,18
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","11-02-2026 10:00:00",25.344694,72.626208,OZONE,22,72,54
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","11-02-2026 10:00:00",24.588397,76.172782,NH3,8,16,10
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","11-02-2026 10:00:00",24.588397,76.172782,CO,31,101,44
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","11-02-2026 10:00:00",28.108988,75.386577,PM10,100,243,166
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","11-02-2026 10:00:00",28.108988,75.386577,NO2,13,116,37
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","11-02-2026 10:00:00",28.108988,75.386577,CO,22,56,42
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","11-02-2026 10:00:00",26.268249,73.0193853,PM2.5,39,108,63
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","11-02-2026 10:00:00",26.268249,73.0193853,CO,5,117,48
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","11-02-2026 10:00:00",25.14389,75.821256,NO2,7,12,10
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","11-02-2026 10:00:00",25.14389,75.821256,OZONE,5,31,11
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","11-02-2026 10:00:00",25.771061," 73.340227",NO2,33,90,53
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","11-02-2026 10:00:00",25.771061," 73.340227",NH3,7,19,11
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","11-02-2026 10:00:00",25.771061," 73.340227",SO2,7,13,10
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","11-02-2026 10:00:00",24.041198,74.780702,PM10,71,297,140
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","11-02-2026 10:00:00",24.041198,74.780702,NH3,5,9,6
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","11-02-2026 10:00:00",27.608912,75.153302,NH3,7,12,9
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","11-02-2026 10:00:00",27.608912,75.153302,CO,22,74,40
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","11-02-2026 10:00:00",27.608912,75.153302,OZONE,26,134,56
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","11-02-2026 10:00:00",24.885261,72.857549,PM10,33,107,61
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","11-02-2026 10:00:00",24.885261,72.857549,NO2,8,83,41
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","11-02-2026 10:00:00",24.885261,72.857549,SO2,1,7,3
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","11-02-2026 10:00:00",24.885261,72.857549,CO,14,40,20
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","11-02-2026 10:00:00",24.885261,72.857549,OZONE,1,69,7
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","11-02-2026 10:00:00",26.253384,72.976571,PM10,72,334,132
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","11-02-2026 10:00:00",26.253384,72.976571,CO,24,84,32
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","11-02-2026 10:00:00",26.506177,77.025989,NH3,11,15,13
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","11-02-2026 10:00:00",26.506177,77.025989,SO2,1,12,5
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","11-02-2026 10:00:00",25.164090,75.858137,PM10,94,291,172
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","11-02-2026 10:00:00",25.164090,75.858137,NO2,26,120,67
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","11-02-2026 10:00:00",25.164090,75.858137,SO2,5,119,27
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","11-02-2026 10:00:00",26.902909,75.836858,PM2.5,33,237,140
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","11-02-2026 10:00:00",26.902909,75.836858,SO2,5,42,24
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","11-02-2026 10:00:00",26.843698,75.766894,NO2,21,62,32
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","11-02-2026 10:00:00",26.843698,75.766894,SO2,3,18,8
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","11-02-2026 10:00:00",26.9164092,75.7994901,NH3,4,15,9
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","11-02-2026 10:00:00",26.9164092,75.7994901,CO,53,64,58
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","11-02-2026 10:00:00",26.960669,75.771817,OZONE,9,87,54
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","11-02-2026 10:00:00",26.9502929,75.730943,OZONE,13,51,44
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","11-02-2026 10:00:00",26.912329,70.909168,PM2.5,133,297,200
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","11-02-2026 10:00:00",26.912329,70.909168,CO,20,48,26
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","11-02-2026 10:00:00",26.295810,73.082283,SO2,1,13,5
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","11-02-2026 10:00:00",26.295810,73.082283,CO,20,54,30
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","11-02-2026 10:00:00",26.215415,73.070156,NH3,15,29,18
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","11-02-2026 10:00:00",26.215415,73.070156,CO,10,74,26
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","11-02-2026 10:00:00",26.358805,73.047444,NH3,5,9,6
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","11-02-2026 10:00:00",29.931624,73.864511,NH3,4,7,6
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","11-02-2026 10:00:00",26.159933,75.780517,PM10,107,500,212
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","11-02-2026 10:00:00",24.5886166,73.6321397,PM2.5,51,178,94
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","11-02-2026 10:00:00",12.9533,80.2357,PM10,69,362,123
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","11-02-2026 10:00:00",13.1036,80.2909,PM10,70,362,146
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","11-02-2026 10:00:00",13.1036,80.2909,NO2,10,22,14
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","11-02-2026 10:00:00",13.1036,80.2909,NH3,2,6,3
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","11-02-2026 10:00:00",13.1036,80.2909,SO2,5,7,6
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","11-02-2026 10:00:00",13.0052189,80.2398125,PM10,213,475,412
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","11-02-2026 10:00:00",13.0052189,80.2398125,SO2,6,9,7
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","11-02-2026 10:00:00",11.0328,77.0349,PM2.5,78,184,130
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","11-02-2026 10:00:00",11.0328,77.0349,NO2,10,11,11
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","11-02-2026 10:00:00",11.0328,77.0349,NH3,1,1,1
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","11-02-2026 10:00:00",10.942451,76.978996,NO2,11,40,21
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","11-02-2026 10:00:00",10.942451,76.978996,NH3,1,1,1
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","11-02-2026 10:00:00",10.942451,76.978996,CO,25,30,26
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","11-02-2026 10:00:00",27.19862,77.92066,OZONE,11,12,12
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","11-02-2026 10:00:00",28.964949,77.278761,NO2,12,48,33
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","11-02-2026 10:00:00",28.964949,77.278761,CO,36,108,40
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","11-02-2026 10:00:00",28.359581,79.414455,SO2,40,57,47
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","11-02-2026 10:00:00",28.359581,79.414455,CO,48,119,79
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","11-02-2026 10:00:00",28.38910936,79.42963708,NO2,9,10,9
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","11-02-2026 10:00:00",28.406963,77.849831,PM2.5,46,313,180
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","11-02-2026 10:00:00",28.406963,77.849831,PM10,94,282,179
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","11-02-2026 10:00:00",28.406963,77.849831,NO2,10,122,72
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","11-02-2026 10:00:00",28.406963,77.849831,CO,10,112,92
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","11-02-2026 10:00:00",17.393559,78.339194,SO2,12,20,15
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","11-02-2026 10:00:00",17.544899,78.486949,PM2.5,48,62,54
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","11-02-2026 10:00:00",17.429398,78.569354,NH3,5,7,5
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","11-02-2026 10:00:00",17.429398,78.569354,OZONE,16,35,25
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","11-02-2026 10:00:00",17.37206,78.50864,PM2.5,36,69,48
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","11-02-2026 10:00:00",17.37206,78.50864,NH3,2,3,2
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","11-02-2026 10:00:00",17.528544,78.286195,PM10,68,81,77
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","11-02-2026 10:00:00",17.4559458,78.4332152,PM2.5,35,87,56
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","11-02-2026 10:00:00",17.4559458,78.4332152,NO2,20,54,40
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","11-02-2026 10:00:00",17.4559458,78.4332152,SO2,10,30,22
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","11-02-2026 10:00:00",13.4127,80.1081,SO2,4,48,22
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","11-02-2026 10:00:00",9.865935,78.022669,SO2,NA,NA,NA
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB","11-02-2026 10:00:00",10.423417,78.784889,PM10,NA,NA,NA
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB","11-02-2026 10:00:00",9.36399,78.831977,CO,NA,NA,NA
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB","11-02-2026 10:00:00",10.7654824,79.1389968,PM10,NA,NA,NA
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB","11-02-2026 10:00:00",10.7654824,79.1389968,NH3,1,1,1
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB","11-02-2026 10:00:00",10.7654824,79.1389968,SO2,17,17,17
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","11-02-2026 10:00:00",17.540891,78.358528,SO2,4,44,13
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","11-02-2026 10:00:00",27.23711,78.01936,OZONE,7,7,7
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","11-02-2026 10:00:00",27.19865833,78.00598056,NO2,3,9,5
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","11-02-2026 10:00:00",27.19412,77.96237,NO2,36,36,36
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","11-02-2026 10:00:00",27.169338,78.03582,NO2,10,14,12
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","11-02-2026 10:00:00",27.169338,78.03582,NH3,3,3,3
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","11-02-2026 10:00:00",27.19862,77.92066,PM2.5,6,81,47
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","11-02-2026 10:00:00",27.19862,77.92066,PM10,8,102,60
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","11-02-2026 10:00:00",17.470431,78.566959,PM2.5,20,72,42
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","11-02-2026 10:00:00",17.470431,78.566959,SO2,1,54,30
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","11-02-2026 10:00:00",17.470431,78.566959,CO,16,26,23
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","11-02-2026 10:00:00",17.518400,78.278777,PM2.5,42,88,58
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","11-02-2026 10:00:00",17.5316895,78.218939,NO2,6,7,7
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","11-02-2026 10:00:00",17.5316895,78.218939,SO2,4,30,13
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","11-02-2026 10:00:00",17.393559,78.339194,PM10,87,98,91
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","11-02-2026 10:00:00",17.417094,78.457437,PM10,86,97,92
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","11-02-2026 10:00:00",17.349694,78.451437,SO2,2,8,5
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","11-02-2026 10:00:00",17.349694,78.451437,OZONE,23,27,24
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","11-02-2026 10:00:00",23.8175497,91.2726974,CO,20,36,25
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","11-02-2026 10:00:00",23.8175497,91.2726974,OZONE,2,13,2
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","11-02-2026 10:00:00",24.5886166,73.6321397,OZONE,3,76,12
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","11-02-2026 10:00:00",27.338530,88.614099,PM2.5,53,96,72
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","11-02-2026 10:00:00",27.338530,88.614099,PM10,51,90,68
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","11-02-2026 10:00:00",27.338530,88.614099,SO2,1,1,1
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","11-02-2026 10:00:00",27.338530,88.614099,CO,10,40,17
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","11-02-2026 10:00:00",13.164544,80.26285,NO2,10,11,10
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","11-02-2026 10:00:00",28.849399,78.742362,PM10,56,202,115
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","11-02-2026 10:00:00",28.849399,78.742362,OZONE,9,65,10
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","11-02-2026 10:00:00",28.802625,78.753728,PM10,43,177,105
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","11-02-2026 10:00:00",28.802625,78.753728,OZONE,27,36,28
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","11-02-2026 10:00:00",29.4723508,77.7194031,NH3,NA,NA,NA
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","11-02-2026 10:00:00",28.5447608,77.3231257,PM10,114,444,228
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","11-02-2026 10:00:00",28.5447608,77.3231257,NO2,34,167,88
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","11-02-2026 10:00:00",28.5447608,77.3231257,NH3,2,4,3
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","11-02-2026 10:00:00",28.5447608,77.3231257,OZONE,8,30,9
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD","11-02-2026 10:00:00",28.6245479,77.3577104,NO2,5,48,15
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD","11-02-2026 10:00:00",28.6245479,77.3577104,CO,24,105,96
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","11-02-2026 10:00:00",26.90723,80.98579,NO2,31,33,32
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","11-02-2026 10:00:00",26.90723,80.98579,NH3,6,6,6
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","11-02-2026 10:00:00",26.8458805,80.9365541,SO2,2,21,10
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","11-02-2026 10:00:00",26.83399722,80.8917361,NO2,35,51,43
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","11-02-2026 10:00:00",28.999264,77.7590354,PM10,NA,NA,NA
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","11-02-2026 10:00:00",28.999264,77.7590354,NO2,NA,NA,NA
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","11-02-2026 10:00:00",28.9535882,77.7622941,NO2,1,34,13
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","11-02-2026 10:00:00",28.9535882,77.7622941,SO2,6,11,8
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","11-02-2026 10:00:00",28.9535882,77.7622941,CO,27,114,78
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","11-02-2026 10:00:00",28.5898,77.3101,NH3,13,16,15
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","11-02-2026 10:00:00",28.5898,77.3101,SO2,9,34,16
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","11-02-2026 10:00:00",28.569230,77.393848,NH3,14,21,17
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","11-02-2026 10:00:00",28.569230,77.393848,OZONE,6,161,10
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","11-02-2026 10:00:00",25.425602,81.917152,PM10,53,155,95
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","11-02-2026 10:00:00",25.425602,81.917152,NO2,6,6,6
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","11-02-2026 10:00:00","25.44919916 ","81.82735986 ",PM2.5,19,164,69
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","11-02-2026 10:00:00",25.3505986,82.9083074,PM2.5,36,108,70
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","11-02-2026 10:00:00",25.3505986,82.9083074,NO2,40,44,42
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","11-02-2026 10:00:00",28.47272,77.482000,CO,1,117,38
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","11-02-2026 10:00:00",28.557054,77.453663,PM10,109,500,331
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","11-02-2026 10:00:00",28.557054,77.453663,NO2,35,192,104
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","11-02-2026 10:00:00",25.4547,78.6039,SO2,18,24,20
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","11-02-2026 10:00:00",25.4547,78.6039,CO,5,26,16
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","11-02-2026 10:00:00",25.4547,78.6039,OZONE,1,23,1
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","11-02-2026 10:00:00",26.428282,80.327067,NO2,27,27,27
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","11-02-2026 10:00:00",26.428282,80.327067,NH3,5,5,5
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","11-02-2026 10:00:00",26.428282,80.327067,SO2,12,23,20
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","11-02-2026 10:00:00",26.428282,80.327067,OZONE,6,10,8
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","11-02-2026 10:00:00",26.509954,80.249612,NO2,25,25,25
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","11-02-2026 10:00:00",26.509954,80.249612,NH3,5,5,5
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","11-02-2026 10:00:00",26.509954,80.249612,SO2,27,35,30
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","11-02-2026 10:00:00",26.4703136,80.3229863,SO2,3,20,11
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","11-02-2026 10:00:00",28.2348927,77.8683002,PM10,26,183,116
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","11-02-2026 10:00:00",26.766433,80.927299,PM10,32,113,75
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","11-02-2026 10:00:00",26.766433,80.927299,NO2,11,12,12
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","11-02-2026 10:00:00",25.3505986,82.9083074,OZONE,16,37,25
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","11-02-2026 10:00:00",25.301778,82.996789,NH3,1,1,1
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","11-02-2026 10:00:00",25.262326,82.995408,PM2.5,6,68,34
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","11-02-2026 10:00:00",25.262326,82.995408,OZONE,2,16,7
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","11-02-2026 10:00:00",27.5714090,77.6557570,NH3,3,10,8
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","11-02-2026 10:00:00",27.5714090,77.6557570,SO2,16,30,19
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","11-02-2026 10:00:00",30.269444,78.044167,NO2,1,5,2
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","11-02-2026 10:00:00",27.1594,78.3953,PM2.5,31,146,60
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","11-02-2026 10:00:00",27.1594,78.3953,SO2,17,19,18
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","11-02-2026 10:00:00",28.757294,77.278792,PM2.5,187,500,378
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","11-02-2026 10:00:00",28.757294,77.278792,NO2,1,39,18
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","11-02-2026 10:00:00",28.757294,77.278792,CO,62,111,98
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","11-02-2026 10:00:00",28.757294,77.278792,OZONE,4,145,4
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","11-02-2026 10:00:00",28.6603346,77.3572563,SO2,10,65,23
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","11-02-2026 10:00:00",26.730136,83.433859,CO,4,6,6
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","11-02-2026 10:00:00",30.075911,78.2859547,PM2.5,2,2,2
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","11-02-2026 10:00:00",30.075911,78.2859547,NH3,5,30,12
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","11-02-2026 10:00:00",30.075911,78.2859547,OZONE,53,87,58
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","11-02-2026 10:00:00",23.616515,87.119133,PM10,47,152,109
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","11-02-2026 10:00:00",23.616515,87.119133,CO,16,102,88
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","11-02-2026 10:00:00",29.063510,77.709723,OZONE,2,171,18
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","11-02-2026 10:00:00",28.88528,78.73880,PM10,84,177,131
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","11-02-2026 10:00:00",28.88528,78.73880,SO2,23,27,25
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","11-02-2026 10:00:00",28.856664,78.772638,OZONE,16,33,16
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","11-02-2026 10:00:00",22.7605581,88.3617589,OZONE,1,64,6
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","11-02-2026 10:00:00",23.567923,87.306843,CO,16,105,57
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","11-02-2026 10:00:00",23.5087640,87.3544400,PM2.5,45,290,144
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB","11-02-2026 10:00:00",23.549395,87.300496,PM10,67,252,127
